,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
950,E01000975,False,False,False,False,False,False,False,False
951,E01000976,False,False,False,False,False,False,False,False
952,E01000977,False,False,False,False,False,True,False,False
953,E01000978,False,False,False,False,False,False,False,False
954,E01000979,False,False,False,False,False,True,False,False
955,E01000980,False,False,False,False,False,False,False,False
956,E01000981,False,False,False,False,False,False,False,False
957,E01000982,False,False,False,False,False,False,False,False
958,E01000983,False,False,False,False,False,True,False,False
959,E01000984,False,False,False,False,False,False,False,False
960,E01000985,False,False,False,False,False,False,False,False
961,E01000986,False,False,False,True,False,False,True,False
962,E01000987,False,False,False,False,False,False,False,False
963,E01000989,False,False,False,False,False,False,False,False
964,E01000990,True,False,False,False,False,False,False,False
965,E01000991,False,False,False,False,False,False,False,False
966,E01000992,False,False,False,False,False,False,False,False
967,E01000993,False,False,False,False,False,False,False,False
968,E01000994,False,False,False,False,False,False,False,False
969,E01000995,False,False,False,False,False,False,False,False
970,E01000996,False,False,False,False,False,False,False,False
971,E01000997,False,False,False,False,False,False,False,False
972,E01000998,False,False,False,False,False,False,False,False
973,E01000999,False,False,False,False,False,True,False,False
974,E01001000,False,False,False,False,False,True,True,False
